Name,Wiki URL,Image URL,Description
Tahir Raj Bhasin,https://en.wikipedia.org/wiki/Tahir_Raj_Bhasin,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/TAHIR_RAJ_BHASIN_2016.jpg/220px-TAHIR_RAJ_BHASIN_2016.jpg,"Tahir Raj Bhasin (born 21 April 1987) is an Indian actor. Born in Delhi, he holds a master's degree in media from the University of Melbourne. Bhasin made his screen debut with Kismat Love Paisa Dilli (2012) and made brief appearances in Kai Po Che! (2013) and One by Two (2014), before making his official film debut with Mardaani (2014), which fetched him a Filmfare Award nomination for Best Supporting Actor, and the Screen Award for the Best Antagonist. His Latest film Chhichhore (2019) became a blockbuster hit."
Vikrant Massey,https://en.wikipedia.org/wiki/Vikrant_Massey,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Vikrant_Massey_in_2015.jpg/220px-Vikrant_Massey_in_2015.jpg,"Vikrant Massey is an Indian film and television actor. He made his debut on television with Kahaan Hoo Main in 2004. He then had roles in series such as Dharam Veer, Balika Vadhu, Baba Aiso Varr Dhoondo, and Qubool Hai. His debut film was a brief appearance in Lootera, followed by Dil Dhadakne Do and eventually a supporting cast in Half Girlfriend. He played the protagonist in 2017's critically acclaimed film A Death in the Gunj directed by Konkona Sen Sharma which earned him a Filmfare Awards nomination in the category of Best Actor – Critics. The actor has main roles in the web-series Mirzapur (2018) and Criminal Justice (2019). Vikrant Massey also worked with Deepika Padukone in acid attack film called Chhapak which is based on acid attack survivor Laxmi Agrawal."
Sushant Singh,https://en.wikipedia.org/wiki/Sushant_Singh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Sushant_Singh_graces_the_CINTAA_event.jpg/220px-Sushant_Singh_graces_the_CINTAA_event.jpg,"Sushant Singh (born 9 March 1972) is an Indian film, character actor, television actor and presenter known for his works predominantly in Hindi cinema. He made his film debut in 1998 with Ram Gopal Varma's Satya. He rose to stardom with the 2000 film Jungle, and received rave reviews for portraying slain bandit, Durga Narayan Chaudhary. He then went on to star in period dramas such as Ambedkar and The Legend of Bhagat Singh, and established himself in Bollywood. He has also starred in a few Telugu films. Recently, he was hosting the crime show Savdhaan India, aired by Life OK and STAR Utsav. He is the “Honorary Secretary” Of CINTAA (Cine and Television Artists association)."
Sudesh Berry,https://en.wikipedia.org/wiki/Sudesh_Berry,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Sudesh_Berry_at_Chivas_Studio.jpg/220px-Sudesh_Berry_at_Chivas_Studio.jpg,"Sudesh Berry  is an Indian television and film actor. Berry made his debut in 1988 with Khatron Ke Khiladi.  He also appeared in Doordarshan's Mahabharat as Vichitravirya, the grandfather of Kauravas and Pandavas,"
Sharat Saxena,https://en.wikipedia.org/wiki/Sharat_Saxena,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Sharat_Saxena_at_the_music_launch_of_the_film_%E2%80%98Luckhnowi_Ishq%E2%80%99.jpg/220px-Sharat_Saxena_at_the_music_launch_of_the_film_%E2%80%98Luckhnowi_Ishq%E2%80%99.jpg,"Sharat Saxena (born 17 August 1950) is an Indian actor working in Bollywood films. He has also acted in many Telugu, Malayalam and Tamil films. He has acted in more than 250 Bollywood films.
Saxena started his career in the early 1970s and has mainly played either supporting roles of a father, uncle or often comic villains."
Sudhir (Hindi actor),https://en.wikipedia.org/wiki/Sudhir_(Hindi_actor),https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Dheer.jpg/220px-Dheer.jpg,"Bhagwandas Mulchand Luthria (1944 – 12 May 2014) aka Sudhir (Hindi: सुधीर) was a Bollywood film actor.  He was best known for his role in the film Satte Pe Satta with Amitabh Bachchan. He acted in over 200 films in a career spanning from 1962 to 2009. He was one of Bollywood's best known villains from the 1970s through the 1990s. He acted in prem patra starring sadhna and shashi kapoor 1962 as Subhash.He appeared in Apna Ghar Apni Kahani (Pyas) opposite Mumtaz in 1968, singing ""Jigar me dard kaisa ishko ulfat to nhi kahate"" and 'main ye sochkar uske dar se utha tha' (Hakeekat), 'mujhe raat din ye khayal hai' and 'mere dil pe andheri sa chhan laga' from Ek Phool Ek Bhool'."
Sumeet Vyas,https://en.wikipedia.org/wiki/Sumeet_Vyas,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Sumeet_Vyas_at_an_Epic_channel_event_%28cropped%29.jpg/220px-Sumeet_Vyas_at_an_Epic_channel_event_%28cropped%29.jpg,"Sumeet Vyas (born 27 July 1983) is an Indian actor and  writer of films, web series and theatre. His breakthrough role was Mikesh Chaudhary in TVF's 2014 web series Permanent Roommates. Vyas has since played supporting roles in Bollywood films including 2012 English Vinglish, 2015 productions Parched and Guddu Ki Gun, and 2018's Veere Di Wedding. He has his first starring role in 2016 drama film Ribbon; his performance was well received by critics. Apart from acting in films and television programmes, Vyas also appears in theatre productions in India."
Sudhir Pandey,https://en.wikipedia.org/wiki/Sudhir_Pandey,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Javed_Hyder_M.jpg/220px-Javed_Hyder_M.jpg,Sudhir Pande is an Indian film and serial television actor. his father Mr. Deokinandan Pande was a renowned news presenter on All India Radio.
Varun Badola,https://en.wikipedia.org/wiki/Varun_Badola,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Varun_badola_4.jpg/220px-Varun_badola_4.jpg,"Varun Badola (born 7 January 1974) is an Indian actor, known largely for his roles on television."
Siddharth Ray,https://en.wikipedia.org/wiki/Siddharth_Ray,https://upload.wikimedia.org/wikipedia/en/3/33/Actorsiddharthray.JPG,"Siddharth Ray (19 July 1963 – 8 March 2004), born Sushant Ray, was a film actor in Hindi and Marathi films. He also appeared in a few south Indian films. He was the grandson of filmmaker V. Shantaram."
Satish Kaushik,https://en.wikipedia.org/wiki/Satish_Kaushik,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Satish-kaushik.JPG/220px-Satish-kaushik.JPG,"Satish Kaushik is an Indian film director, producer, and actor, primarily in Hindi films and theatre."
Sadashiv Amrapurkar,https://en.wikipedia.org/wiki/Sadashiv_Amrapurkar,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Sadashivsir.png/220px-Sadashivsir.png,"Sadashiv Dattaray Amrapurkar (11 May 1950 – 3 November 2014) was an Indian actor, best known for his performances in Marathi and Hindi films in the period 1983 to 1999."
Sharad Kapoor,https://en.wikipedia.org/wiki/Sharad_Kapoor,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/SharadKapoor.jpg/220px-SharadKapoor.jpg,"Sharad Kapoor (born 13 February 1976) is an Indian actor, who works in Hindi and Bengali movies  and television. Having debuted in Mera Pyara Bharat in 1994, Kapoor has acted in many films throughout his career, including Jai Ho, Tamanna, Lakshya, and Josh. He also worked as an assistant director on the movie Lakshmanrekha."
Zoya Khan,https://en.wikipedia.org/wiki/Zoya_Khan,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Zoya_Khan_Actress_Picture.jpg/220px-Zoya_Khan_Actress_Picture.jpg,"Zoya Khan (17 April 1992) is an Indian actress, anchor and host. She began her career as an anchor and print model. She has done numerous commercials mostly for the print media and has also walked the ramp. She gained attention in a Delhi beauty pageant, where she won titles of Miss Beautiful Smile & smooth skin. Zoya worked as an accounts professional and also pursued a career in modelling before becoming an actress."
Zubeida,https://en.wikipedia.org/wiki/Zubeida,https://upload.wikimedia.org/wikipedia/commons/9/97/Master_Vithal_and_Zubeida_in_Alam_Ara%2C_1931.jpg,"Zubeida Begum Dhanrajgir (1911–1988) was an Indian film actress. She acted in the first Indian talkie movie Alam Ara (1931). Her credits include early hits Devdas (1937), and Sagar Movietone's first talkie, Meri Jaan."
Suniel Shetty,https://en.wikipedia.org/wiki/Suniel_Shetty,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Sunil_Shetty.jpg/220px-Sunil_Shetty.jpg,"Suniel Shetty (born 11 August 1961) is an Indian film actor, producer and entrepreneur who is predominantly active in Bollywood films. In a career spanning more than 25 years, he has acted in more than 110 films. His major works have been action and comedy films. He has received a Filmfare Award out of five nominations."
Flora Saini,https://en.wikipedia.org/wiki/Asha_Saini,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Flora_Saini_at_the_special_screening_of_the_film_Level13.jpg/220px-Flora_Saini_at_the_special_screening_of_the_film_Level13.jpg,"Flora Saini, also known by her screen name Asha Saini, is an Indian film actress and model.She predominantly works in Tollywood, and also appeared in a number of Kannada, Tamil and Hindi films as well. Since her debut in Prema Kosam (1999), she has acted in over 50 films and co-starred with noted actors including Rajinikanth, V. Ravichandran, Gurmeet Ram Rahim, Sudeep, Shivarajkumar, Vijaykanth, Prabhu, Karthik, Jagapati Babu and Rajasekhar."
Zaheeda Hussain,https://en.wikipedia.org/wiki/Zaheeda_Hussain,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/India_film_clapperboard_%28variant%29.svg/29px-India_film_clapperboard_%28variant%29.svg.png,"Zaheeda Hussain (born 9 October 1934), commonly known by her mononym Zaheeda, is an Indian film actress, who is best known for appearing in films such as Anokhi Raat (1968), Gambler (1971), and Prem Pujari (1970)."
Nyla Usha,https://en.wikipedia.org/wiki/Nyla_Usha,,"Nyla Usha Gopakumar (born 25 March 1984) is an Indian film actress, television host, and radio jockey from Trivandrum, Kerala. After working for nearly a decade as an RJ at Hit 96.7 in Dubai, she made her acting debut in 2013 with Kunjananthante Kada."
Oviya Helen,https://en.wikipedia.org/wiki/Oviya_Helen,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Oviya_Helen_in_2018.jpg/220px-Oviya_Helen_in_2018.jpg,"Helen Nelson, (born 29 April 1991) better known professionally by her stage name Oviya, is an Indian model and film actress who has worked predominantly in the Tamil and Malayalam film industries. She made her breakthrough as an actress in Sarkunam's rural romantic comedy Kalavani (2010), before appearing in other films including Pandiraj's Marina (2012), Moodar Koodam (2013) and Madha Yaanai Koottam (2013). Oviya has also enjoyed box office success through her roles in Sundar C's Kalakalappu (2012) and the horror comedy Yaamirukka Bayamey (2014). In 2017, Oviya appeared on the reality series Bigg Boss."
Zeenat Aman,https://en.wikipedia.org/wiki/Zeenat_Aman,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Zeenat_Aman_at_the_Society_Achievers_Awards_2018_%28cropped%29.jpg/220px-Zeenat_Aman_at_the_Society_Achievers_Awards_2018_%28cropped%29.jpg,"Zeenat Khan (born 19 November 1951), better known as Zeenat Aman, is an Indian actress and model, who is best known for her work in Bollywood films, and is widely considered to be a highly influential actress in Indian cinema. She was one of the highest paid actresses throughout the 1970s and early 1980s, and has received a wide variety of awards throughout her film career. Before acting, Aman began her career as a short-lived journalist for Femina magazine. She also began to take up modelling, and at the age of 19 went on to participate in beauty pageants, winning both the Femina Miss India pageant and the Miss Asia Pacific International pageant in 1970. Continuing in fashion, she had also appeared in many magazine and magazine covers throughout the 1970s and 1980s."
Divyanka Tripathi,https://en.wikipedia.org/wiki/Divyanka_Tripathi,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/DivyankaTripathi.jpg/220px-DivyankaTripathi.jpg,"Divyanka Tripathi Dahiya (née Tripathi; born 14 December 1984), is an Indian actress who works in the Hindi television industry. She is known for playing the dual roles in Zee TV's Banoo Main Teri Dulhann and the character of Dr. Ishita Bhalla in Star Plus's Ye Hai Mohabbatein. In 2017, she won the dance reality show Nach Baliye."
Zaheera,https://en.wikipedia.org/wiki/Zaheera,,"Zaheera is an Indian actress. She debuted in the James Bond movie On Her Majesty's Secret Service in 1969. She played the role of an Indian girl named Zara. She acted in Bollywood movies over the next decade. She appeared in a lead role for the first time in Call Girl (1974), a movie with a controversial theme at that time. She also had roles in Aadmi Sadak Ka and Naukri. One of her hit films was Gambler with Dev Anand, Shatrughna Sinha, Zahida and Jeevan. She has worked in a few Punjabi movies as well. She used to write her name as Zaherra."
Zareen Khan,https://en.wikipedia.org/wiki/Zarine_Khan,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Zareen_Khan_graces_the_trailer_launch_of_short_film_Udne_Do_%2804%29_%28cropped%29.jpg/220px-Zareen_Khan_graces_the_trailer_launch_of_short_film_Udne_Do_%2804%29_%28cropped%29.jpg,"Zareen Khan (born 14 May 1987), also known as Zarine Khan, is an Indian actress and model who mainly works in the Hindi film industry, though has also appeared in Punjabi films."
Zarina Wahab,https://en.wikipedia.org/wiki/Zarina_Wahab,https://upload.wikimedia.org/wikipedia/commons/8/84/Zarina_Wahab_at_the_Stardust_Awards_2016_%2801%29_%28cropped%29.jpg,"Zarina Wahab  (born 17 July 1959) is an Indian actress who predominantly worked in Hindi and Malayalam films . Known for critically acclaimed roles in Chitchor and Gopal Krishna in the 1970s in Bollywood and later in early 1980s with hits like
Madanolsavam, Chamaram, Palangal and Adaminte Makan Abu establishing herself in Malayalam Cinema."
Zaira Wasim,https://en.wikipedia.org/wiki/Zaira_Wasim,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Zaira_Wasim_snapped_on_sets_of_Rajeev_Masand%E2%80%99s_show_%2804%29_%28cropped%29.jpg/220px-Zaira_Wasim_snapped_on_sets_of_Rajeev_Masand%E2%80%99s_show_%2804%29_%28cropped%29.jpg,"Zaira Wasim (born 23 October 2000) is a former Indian actress who worked in Hindi films. The recipient of numerous accolades, including a Filmfare Award and a National Film Award, Wasim was honoured with the National Child Award for Exceptional Achievement by Ram Nath Kovind, the President of India, at a ceremony in New Delhi in 2017."
Yukta Mookhey,https://en.wikipedia.org/wiki/Yukta_Mookhey,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Mookhey_at_an_event_in_Mumbai%2C_2017.jpg/220px-Mookhey_at_an_event_in_Mumbai%2C_2017.jpg,"Yukta Mookhey is an Indian actress, model and beauty pageant titleholder. She represented India at Miss World 1999 and eventually won the contest, becoming the fourth Indian woman to win Miss World. She has worked in few Hindi films, and is involved in various social movements as a civic activist."
Yami Gautam,https://en.wikipedia.org/wiki/Yami_Gautam,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Yami_Gautam_grace_the_ELLE_India_Graduates_2018_event_%2801%29_%28cropped%29.jpg/220px-Yami_Gautam_grace_the_ELLE_India_Graduates_2018_event_%2801%29_%28cropped%29.jpg,"Yami Gautam (born 28 November 1988) is an Indian actress who predominantly appears in Hindi films. Gautam came to prominence after starring in a series of Fair & Lovely commercials. She later starred in television shows such as Chand Ke Paar Chalo (2008-2009) and Yeh Pyar Na Hoga Kam (2009-2010). Following this, she appeared in several South Indian films."
